0,0.006,0.645,0.658,0.786,0.479,0.205,0.248,0.53,0.145,0.66,0.006,0.658
0,0.373,0.462,0.658,0.645,0.003,0.151,0.801,0.461,0.472,0.428,0.423,0.145
0,0.645,0.485,0.127,0.647,0.49,0.797,0.719,0.462,0.663,0.45,0.38,0.49
1,0.212,0.479,0.553,0.286,0.748,0.006,0.748,0.785,0.645,0.242,0.006,0.132
1,0.212,0.637,0.413,0.596,0.469,0.752,0.428,0.788,0.658,0.645,0.145,0.485
0,0.26,0.279,0.465,0.658,0.113,0.785,0.324,0.006,0.003,0.658,0.145,0.748
0,0.302,0.113,0.227,0.591,0.195,0.461,0.113,0.227,0.248,0.214,0.036,0.497
0,0.625,0.787,0.701,0.479,0.065,0.494,0.308,0.245,0.645,0.465,0.145,0.373
0,0.754,0.145,0.771,0.094,0.141,0.531,0.143,0.591,0.485,0.787,0.798,0.719
1,0.229,0.031,0.385,0.248,0.786,0.561,0.485,0.302,0.184,0.38,0.036,0.748
1,0.015,0.145,0.485,0.788,0.645,0.798,0.26,0.279,0.598,0.701,0.785,0.641
1,0.553,0.796,0.248,0.385,0.748,0.797,0.065,0.579,0.691,0.009,0.143,0.598
0,0.646,0.645,0.184,0.006,0.094,0.598,0.445,0.248,0.145,0.788,0.794,0.598
0,0.788,0.645,0.485,0.212,0.798,0.646,0.743,0.784,0.642,0.212,0.49,0.645
1,0.76,0.479,0.787,0.645,0.485,0.38,0.279,0.26,0.23,0.701,0.785,0.598
0,0.687,0.31,0.788,0.625,0.213,0.641,0.227,0.302,0.748,0.465,0.797,0.113
0,0.127,0.462,0.658,0.645,0.801,0.381,0.319,0.23,0.279,0.658,0.195,0.788
1,0.707,0.38,0.706,0.797,0.798,0.784,0.801,0.395,0.279,0.788,0.26,0.598
0,0.788,0.645,0.485,0.212,0.798,0.646,0.743,0.784,0.642,0.212,0.49,0.645
1,0.308,0.245,0.645,0.465,0.145,0.373,0.641,0.598,0.445,0.801,0.006,0.53
1,0.359,0.806,0.786,0.745,0.149,0.713,0.279,0.26,0.23,0.701,0.465,0.785
0,0.003,0.645,0.26,0.485,0.786,0.63,0.635,0.786,0.598,0.748,0.212,0.645
0,0.094,0.658,0.065,0.145,0.727,0.598,0.645,0.785,0.212,0.385,0.462,0.145
0,0.658,0.645,0.788,0.462,0.798,0.428,0.31,0.226,0.497,0.106,0.227,0.45
0,0.151,0.797,0.127,0.445,0.647,0.113,0.308,0.245,0.645,0.465,0.145,0.373
1,0.798,0.787,0.248,0.145,0.645,0.801,0.743,0.75,0.015,0.788,0.479,0.282
0,0.785,0.462,0.645,0.786,0.465,0.719,0.034,0.579,0.645,0.658,0.748,0.797
1,0.303,0.748,0.485,0.658,0.227,0.53,0.094,0.797,0.63,0.635,0.758,0.638
0,0.324,0.006,0.003,0.658,0.145,0.748,0.637,0.497,0.719,0.149,0.598,0.786
1,0.302,0.485,0.197,0.748,0.591,0.089,0.094,0.797,0.63,0.635,0.758,0.638
0,0.752,0.13,0.474,0.113,0.094,0.652,0.308,0.445,0.785,0.701,0.479,0.658
1,0.428,0.227,0.806,0.788,0.645,0.113,0.645,0.497,0.26,0.625,0.279,0.778
1,0.531,0.291,0.719,0.479,0.286,0.658,0.009,0.727,0.254,0.392,0.497,0.73
0,0.797,0.784,0.785,0.798,0.805,0.801,0.645,0.701,0.801,0.785,0.308,0.646
1,0.76,0.479,0.787,0.645,0.485,0.38,0.113,0.306,0.641,0.196,0.553,0.13
0,0.248,0.658,0.598,0.145,0.53,0.38,0.448,0.208,0.437,0.13,0.784,0.785
0,0.461,0.248,0.373,0.242,0.169,0.286,0.168,0.11,0.208,0.02,0.169,0.229
0,0.423,0.212,0.248,0.579,0.641,0.036,0.308,0.658,0.625,0.479,0.645,0.485
1,0.303,0.73,0.429,0.641,0.089,0.26,0.105,0.645,0.428,0.801,0.184,0.598
0,0.133,0.47,0.134,0.135,0.197,0.7,0.127,0.788,0.645,0.801,0.658,0.485
1,0.113,0.598,0.445,0.497,0.645,0.798,0.787,0.494,0.445,0.497,0.598,0.658
1,0.658,0.184,0.482,0.465,0.445,0.593,0.486,0.194,0.561,0.289,0.799,0.357
0,0.144,0.082,0.132,0.196,0.571,0.094,0.308,0.598,0.485,0.145,0.785,0.701
1,0.308,0.245,0.645,0.465,0.145,0.373,0.319,0.445,0.145,0.788,0.598,0.497
0,0.773,0.612,0.658,0.785,0.006,0.598,0.798,0.003,0.465,0.251,0.254,0.547
0,0.778,0.798,0.658,0.494,0.53,0.642,0.625,0.743,0.787,0.798,0.38,0.485
1,0.594,0.251,0.473,0.719,0.468,0.707,0.658,0.344,0.801,0.248,0.145,0.642
0,0.303,0.785,0.645,0.49,0.797,0.784,0.785,0.798,0.308,0.801,0.658,0.645
1,0.748,0.797,0.658,0.445,0.787,0.641,0.635,0.385,0.645,0.798,0.036,0.428
1,0.785,0.798,0.308,0.801,0.658,0.645,0.279,0.26,0.598,0.658,0.641,0.184
1,0.127,0.635,0.53,0.08,0.462,0.534,0.719,0.658,0.645,0.637,0.598,0.788
0,0.785,0.462,0.645,0.786,0.465,0.719,0.036,0.45,0.784,0.226,0.642,0.797
1,0.248,0.645,0.797,0.787,0.798,0.748,0.752,0.472,0.145,0.786,0.798,0.635
1,0.113,0.658,0.785,0.797,0.006,0.348,0.113,0.227,0.302,0.787,0.773,0.658
0,0.015,0.472,0.785,0.658,0.248,0.727,0.596,0.205,0.752,0.214,0.212,0.637
1,0.798,0.658,0.641,0.385,0.445,0.308,0.279,0.26,0.785,0.641,0.598,0.13
0,0.065,0.472,0.184,0.302,0.797,0.248,0.785,0.213,0.127,0.658,0.479,0.637
0,0.645,0.678,0.658,0.727,0.798,0.428,0.472,0.637,0.428,0.788,0.342,0.385
0,0.43,0.485,0.658,0.787,0.801,0.38,0.807,0.787,0.381,0.181,0.485,0.248
1,0.248,0.53,0.145,0.66,0.006,0.658,0.73,0.466,0.794,0.727,0.306,0.478
1,0.625,0.743,0.787,0.798,0.38,0.485,0.788,0.798,0.485,0.645,0.212,0.646
1,0.645,0.598,0.003,0.373,0.788,0.721,0.006,0.53,0.113,0.786,0.701,0.658
0,0.658,0.302,0.727,0.56,0.687,0.571,0.778,0.784,0.596,0.598,0.497,0.006
1,0.13,0.598,0.065,0.798,0.091,0.609,0.424,0.788,0.598,0.306,0.793,0.277
1,0.303,0.73,0.429,0.641,0.089,0.26,0.579,0.545,0.801,0.145,0.641,0.113
1,0.385,0.701,0.785,0.485,0.658,0.006,0.015,0.797,0.658,0.787,0.373,0.615
0,0.065,0.658,0.646,0.497,0.445,0.642,0.279,0.598,0.658,0.26,0.184,0.641
1,0.785,0.701,0.784,0.598,0.113,0.308,0.323,0.787,0.13,0.785,0.227,0.113
0,0.754,0.145,0.771,0.094,0.141,0.531,0.658,0.184,0.482,0.465,0.445,0.593
1,0.308,0.598,0.485,0.145,0.785,0.701,0.445,0.059,0.407,0.113,0.482,0.055
0,0.485,0.658,0.645,0.465,0.319,0.786,0.373,0.006,0.658,0.445,0.497,0.798
0,0.373,0.184,0.625,0.065,0.497,0.232,0.303,0.645,0.798,0.658,0.801,0.784
0,0.786,0.785,0.497,0.13,0.784,0.53,0.748,0.797,0.658,0.445,0.787,0.641
1,0.642,0.469,0.145,0.13,0.645,0.43,0.784,0.308,0.106,0.62,0.454,0.639
0,0.227,0.059,0.748,0.113,0.302,0.195,0.038,0.474,0.08,0.143,0.149,0.645
0,0.034,0.579,0.645,0.658,0.748,0.797,0.071,0.324,0.445,0.625,0.308,0.778
1,0.26,0.279,0.785,0.472,0.784,0.642,0.743,0.53,0.248,0.646,0.658,0.006
1,0.094,0.658,0.395,0.663,0.392,0.475,0.381,0.598,0.798,0.647,0.645,0.479
0,0.323,0.598,0.479,0.248,0.641,0.785,0.571,0.264,0.658,0.598,0.13,0.472
0,0.279,0.49,0.658,0.641,0.26,0.598,0.279,0.658,0.26,0.598,0.641,0.49
0,0.122,0.72,0.687,0.151,0.065,0.199,0.48,0.801,0.233,0.303,0.105,0.366
1,0.63,0.748,0.555,0.089,0.196,0.31,0.465,0.197,0.53,0.31,0.121,0.555
0,0.279,0.26,0.785,0.781,0.598,0.646,0.303,0.73,0.429,0.641,0.089,0.26
1,0.196,0.807,0.697,0.658,0.497,0.006,0.135,0.658,0.178,0.637,0.003,0.377
1,0.658,0.184,0.482,0.465,0.445,0.593,0.475,0.442,0.059,0.472,0.468,0.689
0,0.5,0.596,0.593,0.53,0.584,0.561,0.715,0.308,0.785,0.645,0.385,0.151
0,0.254,0.091,0.727,0.784,0.642,0.468,0.45,0.53,0.465,0.485,0.785,0.16
1,0.26,0.212,0.13,0.23,0.442,0.208,0.248,0.006,0.794,0.381,0.362,0.0
0,0.279,0.26,0.49,0.184,0.479,0.594,0.645,0.598,0.787,0.113,0.485,0.647
1,0.248,0.635,0.637,0.289,0.145,0.545,0.02,0.334,0.157,0.169,0.638,0.701
0,0.658,0.637,0.53,0.475,0.094,0.373,0.48,0.801,0.233,0.303,0.105,0.366
0,0.034,0.579,0.645,0.658,0.748,0.797,0.798,0.748,0.462,0.472,0.801,0.381
0,0.497,0.13,0.006,0.785,0.658,0.701,0.752,0.472,0.145,0.786,0.798,0.635
1,0.48,0.801,0.233,0.303,0.105,0.366,0.494,0.645,0.094,0.398,0.319,0.184
1,0.036,0.45,0.784,0.226,0.642,0.797,0.646,0.748,0.645,0.797,0.641,0.428
0,0.212,0.609,0.479,0.635,0.645,0.385,0.475,0.145,0.385,0.645,0.646,0.788
0,0.807,0.248,0.149,0.474,0.758,0.038,0.45,0.53,0.465,0.485,0.785,0.16
0,0.302,0.485,0.197,0.748,0.591,0.089,0.303,0.748,0.485,0.658,0.227,0.53
1,0.289,0.445,0.468,0.308,0.385,0.591,0.745,0.462,0.646,0.788,0.428,0.472
1,0.778,0.784,0.407,0.598,0.113,0.006,0.658,0.332,0.63,0.089,0.727,0.51
1,0.48,0.801,0.233,0.303,0.105,0.366,0.641,0.645,0.72,0.485,0.594,0.465
1,0.798,0.786,0.475,0.485,0.479,0.645,0.545,0.537,0.227,0.787,0.658,0.38
1,0.461,0.324,0.003,0.788,0.006,0.645,0.279,0.26,0.141,0.23,0.785,0.368
1,0.701,0.497,0.494,0.065,0.53,0.786,0.625,0.637,0.479,0.036,0.149,0.003
0,0.303,0.801,0.488,0.105,0.48,0.475,0.465,0.485,0.065,0.658,0.445,0.534
0,0.279,0.26,0.598,0.658,0.801,0.641,0.308,0.479,0.645,0.658,0.798,0.801
1,0.205,0.752,0.63,0.034,0.807,0.254,0.26,0.279,0.658,0.184,0.641,0.598
0,0.212,0.785,0.065,0.646,0.006,0.009,0.105,0.738,0.787,0.437,0.531,0.801
0,0.806,0.472,0.748,0.784,0.089,0.003,0.645,0.462,0.806,0.788,0.598,0.127
0,0.658,0.248,0.53,0.082,0.13,0.381,0.786,0.065,0.701,0.801,0.479,0.645
1,0.72,0.801,0.598,0.658,0.485,0.641,0.788,0.485,0.701,0.497,0.798,0.006
0,0.797,0.428,0.637,0.658,0.645,0.785,0.488,0.801,0.48,0.323,0.342,0.787
0,0.645,0.308,0.658,0.784,0.801,0.145,0.648,0.658,0.788,0.497,0.485,0.645
1,0.053,0.658,0.794,0.105,0.308,0.801,0.785,0.645,0.212,0.646,0.494,0.748
1,0.428,0.479,0.485,0.645,0.445,0.658,0.038,0.006,0.248,0.462,0.212,0.76
1,0.142,0.462,0.645,0.785,0.748,0.798,0.579,0.748,0.036,0.53,0.145,0.113
0,0.385,0.145,0.785,0.647,0.303,0.461,0.601,0.43,0.392,0.473,0.788,0.003
0,0.376,0.758,0.248,0.472,0.7,0.31,0.658,0.641,0.465,0.479,0.485,0.645
1,0.645,0.428,0.485,0.468,0.598,0.145,0.798,0.748,0.462,0.472,0.801,0.381
1,0.105,0.481,0.488,0.342,0.801,0.303,0.645,0.641,0.658,0.801,0.785,0.701
1,0.797,0.445,0.645,0.428,0.806,0.748,0.308,0.485,0.145,0.445,0.748,0.801
1,0.212,0.429,0.35,0.197,0.695,0.713,0.212,0.105,0.068,0.642,0.724,0.62
1,0.801,0.13,0.806,0.785,0.701,0.53,0.785,0.646,0.381,0.003,0.645,0.801
0,0.428,0.485,0.479,0.798,0.645,0.647,0.785,0.212,0.373,0.392,0.492,0.481
0,0.785,0.658,0.645,0.798,0.006,0.534,0.053,0.658,0.794,0.105,0.308,0.801
0,0.308,0.479,0.485,0.786,0.462,0.497,0.472,0.036,0.38,0.227,0.248,0.423
1,0.571,0.264,0.658,0.598,0.13,0.472,0.038,0.598,0.494,0.784,0.302,0.479
1,0.065,0.485,0.787,0.645,0.303,0.13,0.798,0.145,0.465,0.658,0.485,0.381
0,0.308,0.598,0.641,0.445,0.748,0.785,0.788,0.485,0.701,0.497,0.798,0.006
0,0.302,0.275,0.262,0.229,0.43,0.461,0.276,0.232,0.304,0.546,0.081,0.299
0,0.807,0.248,0.149,0.474,0.758,0.038,0.45,0.53,0.465,0.485,0.785,0.16
0,0.645,0.784,0.065,0.641,0.485,0.788,0.612,0.149,0.373,0.006,0.646,0.635
1,0.748,0.38,0.801,0.472,0.598,0.641,0.248,0.798,0.479,0.801,0.472,0.641
0,0.142,0.462,0.645,0.785,0.748,0.497,0.646,0.748,0.472,0.801,0.145,0.658
0,0.105,0.465,0.053,0.08,0.143,0.149,0.658,0.641,0.465,0.479,0.485,0.645
1,0.485,0.302,0.748,0.465,0.797,0.113,0.645,0.184,0.806,0.598,0.479,0.065
1,0.601,0.43,0.392,0.473,0.788,0.003,0.497,0.685,0.006,0.785,0.658,0.701
0,0.006,0.645,0.798,0.797,0.785,0.479,0.428,0.474,0.264,0.76,0.113,0.648
0,0.645,0.034,0.212,0.785,0.788,0.801,0.303,0.658,0.445,0.479,0.641,0.801
1,0.798,0.785,0.645,0.658,0.801,0.308,0.105,0.488,0.801,0.303,0.778,0.786
1,0.038,0.028,0.478,0.473,0.479,0.08,0.785,0.701,0.797,0.485,0.051,0.065
0,0.186,0.537,0.721,0.479,0.141,0.08,0.302,0.797,0.771,0.113,0.472,0.637
1,0.065,0.53,0.787,0.461,0.094,0.479,0.308,0.701,0.786,0.207,0.479,0.758
0,0.279,0.26,0.49,0.184,0.479,0.594,0.308,0.72,0.635,0.145,0.798,0.105
0,0.497,0.758,0.308,0.598,0.645,0.594,0.658,0.645,0.785,0.801,0.748,0.214
0,0.645,0.794,0.462,0.658,0.787,0.248,0.579,0.392,0.248,0.53,0.788,0.641
1,0.053,0.658,0.794,0.105,0.308,0.801,0.197,0.003,0.319,0.038,0.227,0.778
1,0.652,0.121,0.625,0.645,0.13,0.785,0.645,0.748,0.465,0.006,0.785,0.658
1,0.571,0.264,0.658,0.598,0.13,0.472,0.743,0.646,0.763,0.214,0.472,0.462
0,0.658,0.793,0.145,0.598,0.212,0.788,0.428,0.752,0.286,0.474,0.282,0.721
0,0.53,0.494,0.786,0.798,0.13,0.641,0.248,0.003,0.645,0.748,0.145,0.658
1,0.034,0.503,0.248,0.724,0.601,0.612,0.213,0.206,0.157,0.563,0.553,0.784
0,0.018,0.184,0.727,0.465,0.658,0.232,0.227,0.428,0.579,0.113,0.472,0.748
0,0.658,0.485,0.645,0.801,0.748,0.065,0.038,0.006,0.248,0.462,0.212,0.76
0,0.807,0.801,0.151,0.658,0.006,0.645,0.308,0.485,0.658,0.645,0.787,0.641
1,0.184,0.472,0.38,0.003,0.806,0.794,0.475,0.658,0.645,0.786,0.646,0.485
1,0.713,0.754,0.72,0.799,0.604,0.793,0.006,0.598,0.472,0.658,0.778,0.113
0,0.26,0.279,0.49,0.598,0.641,0.785,0.065,0.485,0.787,0.645,0.303,0.13
1,0.714,0.133,0.304,0.677,0.757,0.215,0.109,0.081,0.524,0.597,0.343,0.582
1,0.149,0.801,0.479,0.658,0.787,0.428,0.065,0.786,0.106,0.445,0.226,0.555
0,0.015,0.462,0.474,0.748,0.479,0.645,0.065,0.53,0.787,0.461,0.094,0.479
1,0.43,0.485,0.658,0.787,0.801,0.38,0.645,0.784,0.065,0.641,0.485,0.788
0,0.786,0.637,0.646,0.472,0.113,0.428,0.72,0.303,0.784,0.785,0.563,0.641
1,0.085,0.212,0.609,0.591,0.646,0.73,0.485,0.195,0.242,0.003,0.798,0.547
0,0.798,0.445,0.658,0.785,0.212,0.646,0.106,0.132,0.642,0.786,0.469,0.143
0,0.794,0.76,0.142,0.214,0.645,0.784,0.646,0.748,0.472,0.801,0.145,0.658
0,0.272,0.186,0.26,0.641,0.534,0.788,0.423,0.598,0.645,0.248,0.282,0.727
0,0.645,0.036,0.658,0.149,0.227,0.003,0.342,0.598,0.784,0.145,0.212,0.645
1,0.065,0.13,0.02,0.017,0.025,0.002,0.064,0.005,0.13,0.05,0.012,0.046
0,0.038,0.006,0.248,0.462,0.212,0.76,0.472,0.474,0.286,0.671,0.56,0.771
1,0.798,0.748,0.462,0.472,0.801,0.381,0.006,0.479,0.645,0.113,0.641,0.658
1,0.302,0.797,0.771,0.113,0.472,0.637,0.02,0.788,0.479,0.292,0.346,0.757
0,0.324,0.303,0.805,0.719,0.787,0.105,0.289,0.445,0.468,0.308,0.385,0.591
0,0.248,0.658,0.645,0.701,0.786,0.801,0.786,0.38,0.658,0.465,0.462,0.645
1,0.392,0.423,0.31,0.213,0.612,0.398,0.428,0.786,0.807,0.385,0.462,0.645
1,0.006,0.658,0.445,0.748,0.797,0.645,0.08,0.212,0.785,0.758,0.763,0.784
1,0.786,0.645,0.801,0.065,0.036,0.151,0.006,0.798,0.646,0.479,0.248,0.785
0,0.482,0.13,0.658,0.254,0.212,0.462,0.392,0.423,0.31,0.213,0.612,0.398
0,0.798,0.748,0.462,0.472,0.801,0.381,0.015,0.324,0.197,0.003,0.145,0.534
1,0.006,0.461,0.036,0.472,0.748,0.801,0.071,0.494,0.598,0.428,0.38,0.038
0,0.701,0.784,0.801,0.645,0.13,0.785,0.205,0.715,0.658,0.141,0.186,0.26
1,0.428,0.788,0.646,0.806,0.645,0.801,0.641,0.598,0.302,0.479,0.227,0.748
0,0.785,0.701,0.279,0.26,0.23,0.598,0.685,0.806,0.658,0.701,0.785,0.006
0,0.308,0.785,0.227,0.658,0.248,0.461,0.26,0.279,0.488,0.801,0.217,0.786
0,0.006,0.26,0.663,0.324,0.598,0.036,0.038,0.006,0.248,0.462,0.212,0.76
0,0.485,0.232,0.794,0.8,0.134,0.474,0.778,0.475,0.727,0.642,0.196,0.445
1,0.719,0.625,0.121,0.784,0.598,0.645,0.797,0.646,0.788,0.806,0.248,0.53
1,0.531,0.291,0.719,0.479,0.286,0.658,0.645,0.801,0.701,0.785,0.689,0.248
1,0.038,0.006,0.248,0.462,0.212,0.76,0.663,0.065,0.658,0.006,0.598,0.248
0,0.448,0.065,0.785,0.701,0.184,0.485,0.323,0.534,0.488,0.805,0.786,0.462
0,0.303,0.445,0.658,0.145,0.787,0.647,0.72,0.303,0.784,0.785,0.563,0.641
0,0.497,0.787,0.797,0.479,0.719,0.641,0.645,0.798,0.785,0.701,0.006,0.784
1,0.658,0.015,0.801,0.784,0.145,0.485,0.748,0.302,0.797,0.242,0.149,0.065
0,0.598,0.645,0.479,0.785,0.409,0.006,0.445,0.407,0.442,0.35,0.448,0.468
1,0.065,0.658,0.786,0.598,0.645,0.701,0.036,0.26,0.279,0.645,0.385,0.53
0,0.045,0.488,0.006,0.196,0.612,0.176,0.229,0.429,0.642,0.232,0.121,0.508
0,0.494,0.497,0.462,0.647,0.645,0.113,0.11,0.003,0.454,0.169,0.691,0.452
1,0.497,0.184,0.113,0.53,0.385,0.308,0.637,0.036,0.094,0.142,0.598,0.788
1,0.641,0.479,0.214,0.801,0.485,0.497,0.719,0.646,0.72,0.658,0.635,0.486
1,0.373,0.13,0.797,0.798,0.43,0.794,0.645,0.594,0.591,0.31,0.13,0.641
0,0.625,0.778,0.127,0.213,0.784,0.497,0.113,0.598,0.445,0.797,0.645,0.658
1,0.212,0.0,0.0,0.0,0.0,0.0,0.184,0.065,0.113,0.145,0.445,0.598
1,0.006,0.645,0.801,0.785,0.245,0.151,0.065,0.786,0.105,0.645,0.801,0.805
1,0.302,0.423,0.227,0.089,0.785,0.485,0.743,0.127,0.462,0.763,0.646,0.658
1,0.006,0.745,0.145,0.652,0.131,0.113,0.392,0.089,0.212,0.473,0.764,0.658
0,0.48,0.488,0.801,0.105,0.303,0.72,0.485,0.127,0.658,0.798,0.445,0.785
1,0.212,0.248,0.797,0.445,0.497,0.08,0.302,0.227,0.113,0.036,0.748,0.195
1,0.641,0.786,0.113,0.308,0.145,0.801,0.793,0.797,0.798,0.637,0.658,0.428
0,0.794,0.571,0.428,0.248,0.373,0.151,0.479,0.212,0.485,0.645,0.787,0.801
0,0.373,0.184,0.625,0.065,0.497,0.392,0.494,0.398,0.094,0.645,0.184,0.319
1,0.571,0.264,0.658,0.598,0.13,0.472,0.658,0.485,0.645,0.787,0.303,0.145
1,0.279,0.26,0.598,0.184,0.658,0.641,0.801,0.142,0.642,0.485,0.497,0.472
1,0.641,0.479,0.214,0.801,0.485,0.497,0.062,0.788,0.428,0.145,0.196,0.113
0,0.807,0.248,0.149,0.474,0.758,0.038,0.45,0.53,0.465,0.485,0.785,0.16
0,0.658,0.485,0.645,0.787,0.303,0.145,0.181,0.036,0.598,0.485,0.646,0.381
0,0.308,0.773,0.492,0.618,0.065,0.073,0.454,0.7,0.53,0.018,0.205,0.752
1,0.428,0.598,0.485,0.479,0.094,0.645,0.719,0.145,0.149,0.121,0.497,0.036
0,0.798,0.748,0.462,0.472,0.801,0.381,0.797,0.073,0.053,0.279,0.26,0.625
1,0.658,0.793,0.145,0.598,0.212,0.788,0.113,0.465,0.785,0.302,0.195,0.475
0,0.807,0.248,0.149,0.474,0.758,0.038,0.45,0.53,0.465,0.485,0.785,0.16
1,0.424,0.145,0.748,0.113,0.806,0.646,0.635,0.373,0.545,0.786,0.641,0.248
1,0.015,0.752,0.545,0.094,0.003,0.205,0.779,0.282,0.395,0.226,0.303,0.721
1,0.428,0.748,0.038,0.105,0.798,0.778,0.308,0.151,0.778,0.485,0.645,0.462
1,0.254,0.778,0.395,0.655,0.472,0.807,0.623,0.711,0.806,0.356,0.093,0.593
1,0.025,0.785,0.106,0.227,0.113,0.646,0.132,0.801,0.485,0.537,0.641,0.645
0,0.642,0.646,0.788,0.308,0.472,0.658,0.437,0.66,0.13,0.763,0.036,0.635
1,0.721,0.806,0.479,0.485,0.727,0.006,0.545,0.801,0.13,0.806,0.473,0.094
1,0.647,0.462,0.145,0.065,0.113,0.445,0.279,0.598,0.658,0.26,0.641,0.145
0,0.701,0.113,0.497,0.785,0.195,0.006,0.303,0.479,0.609,0.645,0.598,0.658
1,0.378,0.146,0.319,0.254,0.359,0.344,0.598,0.658,0.748,0.212,0.806,0.72
1,0.254,0.778,0.395,0.655,0.472,0.807,0.693,0.479,0.254,0.107,0.779,0.775
0,0.38,0.282,0.786,0.006,0.695,0.149,0.089,0.124,0.534,0.537,0.609,0.756
1,0.748,0.485,0.553,0.302,0.146,0.63,0.094,0.797,0.63,0.635,0.758,0.638
1,0.645,0.598,0.003,0.373,0.788,0.721,0.637,0.794,0.485,0.645,0.497,0.303
1,0.645,0.303,0.034,0.598,0.479,0.485,0.479,0.658,0.428,0.485,0.145,0.373
1,0.748,0.227,0.497,0.445,0.342,0.065,0.038,0.598,0.356,0.579,0.797,0.214
0,0.748,0.465,0.233,0.145,0.302,0.621,0.445,0.48,0.009,0.214,0.462,0.727
1,0.385,0.292,0.302,0.373,0.308,0.381,0.038,0.584,0.365,0.028,0.473,0.773
1,0.038,0.028,0.091,0.473,0.784,0.065,0.006,0.788,0.658,0.801,0.641,0.472
1,0.089,0.124,0.534,0.537,0.609,0.756,0.462,0.479,0.645,0.465,0.212,0.248
0,0.26,0.727,0.497,0.065,0.45,0.797,0.127,0.212,0.637,0.214,0.596,0.348
1,0.094,0.308,0.785,0.385,0.645,0.788,0.658,0.428,0.598,0.485,0.645,0.785
1,0.658,0.798,0.082,0.303,0.373,0.645,0.801,0.091,0.53,0.786,0.065,0.006
0,0.13,0.392,0.785,0.701,0.344,0.642,0.428,0.423,0.485,0.641,0.036,0.797
0,0.279,0.23,0.701,0.49,0.785,0.26,0.658,0.645,0.303,0.598,0.479,0.786
1,0.49,0.038,0.38,0.248,0.598,0.637,0.482,0.184,0.319,0.381,0.13,0.658
0,0.003,0.324,0.709,0.302,0.788,0.707,0.235,0.324,0.198,0.123,0.332,0.078
1,0.006,0.248,0.242,0.807,0.407,0.264,0.497,0.214,0.472,0.706,0.381,0.006
1,0.038,0.028,0.091,0.473,0.784,0.065,0.392,0.658,0.652,0.7,0.212,0.445
0,0.579,0.227,0.248,0.53,0.113,0.132,0.479,0.801,0.787,0.006,0.38,0.598
0,0.591,0.445,0.212,0.479,0.807,0.485,0.72,0.303,0.784,0.785,0.563,0.641
0,0.254,0.091,0.727,0.445,0.642,0.468,0.748,0.785,0.445,0.637,0.647,0.038
1,0.113,0.292,0.227,0.302,0.771,0.635,0.003,0.113,0.227,0.485,0.647,0.625
0,0.302,0.036,0.0,0.0,0.0,0.0,0.526,0.53,0.214,0.641,0.062,0.463
0,0.015,0.637,0.596,0.632,0.768,0.205,0.494,0.248,0.53,0.145,0.658,0.428
0,0.065,0.748,0.248,0.028,0.373,0.485,0.774,0.571,0.132,0.778,0.648,0.746
0,0.635,0.485,0.465,0.579,0.428,0.645,0.645,0.091,0.658,0.319,0.145,0.798
1,0.006,0.798,0.485,0.793,0.641,0.805,0.279,0.658,0.26,0.641,0.598,0.49
1,0.282,0.754,0.134,0.758,0.778,0.707,0.279,0.26,0.141,0.356,0.145,0.706
0,0.003,0.801,0.149,0.786,0.472,0.748,0.034,0.286,0.738,0.212,0.23,0.248
1,0.637,0.149,0.707,0.232,0.342,0.479,0.479,0.094,0.461,0.036,0.472,0.242
0,0.377,0.356,0.492,0.243,0.706,0.801,0.113,0.598,0.445,0.797,0.645,0.485
0,0.308,0.342,0.094,0.764,0.26,0.38,0.038,0.028,0.091,0.473,0.784,0.065
1,0.658,0.598,0.445,0.303,0.151,0.641,0.645,0.381,0.797,0.788,0.806,0.798
1,0.786,0.798,0.475,0.778,0.596,0.497,0.646,0.748,0.472,0.801,0.145,0.658
0,0.494,0.127,0.748,0.445,0.145,0.658,0.26,0.279,0.23,0.784,0.553,0.641
0,0.462,0.658,0.003,0.645,0.787,0.641,0.132,0.006,0.794,0.598,0.788,0.53
1,0.658,0.018,0.598,0.485,0.472,0.786,0.721,0.494,0.006,0.324,0.392,0.485
1,0.658,0.785,0.465,0.719,0.641,0.514,0.151,0.797,0.711,0.473,0.794,0.695
0,0.006,0.071,0.184,0.053,0.437,0.701,0.214,0.658,0.642,0.645,0.151,0.801
0,0.807,0.798,0.036,0.38,0.768,0.645,0.308,0.645,0.646,0.801,0.479,0.485
0,0.807,0.798,0.036,0.38,0.768,0.645,0.308,0.645,0.646,0.801,0.479,0.485
1,0.149,0.485,0.645,0.658,0.212,0.801,0.342,0.645,0.798,0.719,0.785,0.497
0,0.645,0.641,0.479,0.485,0.428,0.598,0.785,0.145,0.479,0.026,0.796,0.807
1,0.38,0.598,0.036,0.485,0.645,0.479,0.245,0.212,0.579,0.658,0.113,0.645
0,0.248,0.625,0.497,0.637,0.784,0.213,0.015,0.797,0.132,0.658,0.785,0.598
0,0.145,0.647,0.645,0.637,0.428,0.788,0.038,0.028,0.091,0.473,0.784,0.065
0,0.472,0.113,0.645,0.797,0.479,0.245,0.302,0.195,0.089,0.637,0.227,0.113
0,0.248,0.658,0.645,0.701,0.786,0.801,0.308,0.645,0.646,0.801,0.479,0.485
0,0.036,0.472,0.798,0.26,0.279,0.641,0.015,0.547,0.748,0.641,0.151,0.197
